"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/06/23 23:58:20 JST","12057993633","注文","503-6969703-2768601","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","183-004","","3,463","277","418","42","0","0","-37","-418","-42","0","-407","-465","0","0","2,831"
"2025/06/24 0:14:04 JST","12057993633","注文","249-8781510-3559809","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon",",","神奈川県","216-000","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/24 0:14:16 JST","12057993633","注文","249-8691927-8660635","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","東京都","171-001","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/24 0:38:00 JST","12057993633","注文","250-8354949-0633467","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","埼玉県","338-083","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/24 1:03:01 JST","12057993633","注文","249-9807001-3597429","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","2","amazon.jp","Amazon","","埼玉県","366-004","","6,926","554","0","0","0","0","-74","0","0","0","-814","-930","0","0","5,662"
"2025/06/24 1:08:18 JST","12057993633","注文","503-7618693-1474213","QTE17002","森永製菓 おいしいコラーゲンドリンク 125ml 12本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","愛媛県","790-091","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/24 4:12:16 JST","12057993633","注文","249-7596656-2227838","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","宮城県","984-082","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/24 6:22:52 JST","12057993633","注文","250-6401962-9215825","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","静岡県","438-008","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/24 6:30:06 JST","12057993633","注文","250-7756271-2912625","RAS29002","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 12本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","Amazon","","東京都","108-007","","5,093","407","0","0","0","0","-55","0","0","0","-600","-465","0","0","4,380"
"2025/06/24 11:12:45 JST","12057993633","注文","250-6625399-6568617","RAS29002","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 12本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","Amazon","","埼玉県","333-084","","5,093","407","0","0","0","0","-55","0","0","0","-600","-465","0","0","4,380"
"2025/06/24 11:35:49 JST","12057993633","注文","503-9805227-2935026","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","北海道","084-091","","3,463","277","227","23","0","0","-37","-227","-23","0","-407","-465","0","0","2,831"
"2025/06/24 11:40:24 JST","12057993633","注文","503-0776968-8576660","RAS29002","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 12本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","Amazon","","千葉県","285-081","","5,093","407","0","0","0","0","-55","0","0","0","-600","-465","0","0","4,380"
"2025/06/24 17:11:20 JST","12057993633","注文","249-0377537-9963041","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","2","amazon.jp","Amazon","","茨城県","308-002","","12,222","978","0","0","0","0","-132","0","0","0","-1,437","-1,028","0","0","10,603"
"2025/06/24 17:19:40 JST","12057993633","注文","250-5372151-3989409","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","広島県","733-080","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/24 17:30:47 JST","12057993633","注文","250-3798541-1715068","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","157-007","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:30:50 JST","12057993633","注文","249-6904453-3427850","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","福岡県","811-020","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:00 JST","12057993633","注文","249-3684839-6063861","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","2","amazon.jp","出品者","","奈良県","631-082","","4,600","368","0","0","0","0","-50","0","0","0","-541","0","0","0","4,377"
"2025/06/24 17:31:03 JST","12057993633","注文","249-3214231-8142234","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","大分県","877-007","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:03 JST","12057993633","注文","503-4373381-4222251","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","2","amazon.jp","出品者","","大阪府","544-003","","4,600","368","0","0","0","0","-50","0","0","0","-541","0","0","0","4,377"
"2025/06/24 17:31:03 JST","12057993633","注文","503-3692553-9877448","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","愛知県","494-000","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:03 JST","12057993633","注文","250-8954167-9479062","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","東京都","144-004","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:03 JST","12057993633","注文","250-4124752-7856644","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","142-004","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:06 JST","12057993633","注文","503-7439877-1625404","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","131-004","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:06 JST","12057993633","注文","250-5723419-4171029","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","広島県","739-004","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:06 JST","12057993633","注文","503-0224399-8884626","QTS00005","森永製菓 おいしいコラーゲンドリンク 125ml 36本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","静岡県","439-001","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:10 JST","12057993633","注文","503-5304248-3481425","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","3","amazon.jp","出品者","","青森県","031-083","","6,900","552","0","0","0","0","-75","0","0","0","-812","0","0","0","6,565"
"2025/06/24 17:31:10 JST","12057993633","注文","503-9126821-1525428","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","神奈川県","252-030","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:13 JST","12057993633","注文","250-0840780-5755001","QTS00001","森永製菓 おいしいコラーゲンドリンク 125ml 30本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","岐阜県","501-062","","7,500","600","0","0","0","0","-81","0","0","0","-882","0","0","0","7,137"
"2025/06/24 17:31:13 JST","12057993633","注文","250-6356284-1251018","QTS00005","森永製菓 おいしいコラーゲンドリンク 125ml 36本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","島根県","693-005","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:16 JST","12057993633","注文","503-5998577-8073440","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","207-001","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:16 JST","12057993633","注文","249-2205970-2111809","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","愛知県","486-083","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:19 JST","12057993633","注文","249-1618600-0151866","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","茨城県","305-003","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:19 JST","12057993633","注文","249-4906199-9408635","QTS00005","森永製菓 おいしいコラーゲンドリンク 125ml 36本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","東京都","202-001","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:25 JST","12057993633","注文","250-7063547-4290226","QTS00001","森永製菓 おいしいコラーゲンドリンク 125ml 30本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","2","amazon.jp","出品者","","愛知県","461-000","","15,000","1,200","0","0","0","0","-162","0","0","0","-1,764","0","0","0","14,274"
"2025/06/24 17:31:26 JST","12057993633","注文","250-4382101-6525406","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","神奈川県","244-000","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:26 JST","12057993633","注文","249-0430934-7681418","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","113-002","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:26 JST","12057993633","注文","503-8335421-8990200","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","出品者","","神奈川県","227-006","","8,519","681","0","0","0","0","-92","0","0","0","-1,002","0","0","0","8,106"
"2025/06/24 17:31:29 JST","12057993633","注文","250-6362106-0427026","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","福井県","910-025","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/24 17:31:29 JST","12057993633","注文","503-9177402-9992644","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","出品者","","東京都","143-002","","8,519","681","0","0","0","0","-92","0","0","0","-1,002","0","0","0","8,106"
"2025/06/24 17:31:29 JST","12057993633","注文","250-9328657-2926201","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","京都府","612-849","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:35 JST","12057993633","注文","503-6619641-5471803","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","山梨県","400-010","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:35 JST","12057993633","注文","250-2505235-1916613","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","宮城県","980-080","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/24 17:31:38 JST","12057993633","注文","249-1213009-0235018","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","埼玉県","349-021","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
